Country/Region,Year-Month,Confirmed,Deaths,Recovered
Thailand,2020-06-01,93991,1739,90037
Thailand,2020-07-01,100363,1798,95848
Thailand,2020-08-01,104473,1798,98900
Thailand,2020-09-01,104554,1752,99657
Thailand,2020-10-01,114072,1829,107920
Thailand,2020-11-01,116509,1796,111474
Thailand,2020-12-01,154099,1866,124251
Thailand,2021-01-01,380681,2171,256193
Thailand,2021-02-01,680096,2270,586593
Thailand,2021-03-01,847502,2741,814171
Thailand,2021-04-01,1243742,3442,806190
Thailand,2021-05-01,3330052,18755,833063
Thailand,2021-06-01,6185040,45747,806190
Thailand,2021-07-01,12382024,100177,833063
Thailand,2021-08-01,28523465,248619,107492
Thailand,2021-09-01,42676588,439733,0
Thailand,2021-10-01,41656163,428783,0
Timor-Leste,2020-01-01,0,0,0
Timor-Leste,2020-02-01,0,0,0
Timor-Leste,2020-03-01,10,0,0
Timor-Leste,2020-04-01,365,0,50
Timor-Leste,2020-05-01,744,0,684
Timor-Leste,2020-06-01,720,0,720
Timor-Leste,2020-07-01,744,0,744
Timor-Leste,2020-08-01,787,0,757
Timor-Leste,2020-09-01,812,0,779
Timor-Leste,2020-10-01,894,0,873
Timor-Leste,2020-11-01,900,0,887
Timor-Leste,2020-12-01,1054,0,954
Timor-Leste,2021-01-01,1705,0,1402
Timor-Leste,2021-02-01,2678,0,1959
Timor-Leste,2021-03-01,8190,0,3612
Timor-Leste,2021-04-01,38592,52,18278
Timor-Leste,2021-05-01,139492,279,75995
Timor-Leste,2021-06-01,250327,561,204176
Timor-Leste,2021-07-01,310489,787,283903
Timor-Leste,2021-08-01,409868,1218,39867
Timor-Leste,2021-09-01,558050,2923,0
Timor-Leste,2021-10-01,472223,2858,0
Togo,2020-01-01,0,0,0
Togo,2020-02-01,0,0,0
Togo,2020-03-01,278,5,21
Togo,2020-04-01,2313,133,1204
Togo,2020-05-01,8434,346,3615
Togo,2020-06-01,16202,397,9552
Togo,2020-07-01,23804,487,16429
Togo,2020-08-01,36091,776,25609
Togo,2020-09-01,48078,1165,36344
Togo,2020-10-01,63293,1577,46688
Togo,2020-11-01,80374,1824,60135
Togo,2020-12-01,102862,2054,90442
Togo,2021-01-01,132772,2264,117347
Togo,2021-02-01,166043,2257,139201
Togo,2021-03-01,262504,3031,213240
Togo,2021-04-01,364486,3524,290545
Togo,2021-05-01,410771,3860,370661
Togo,2021-06-01,409907,3800,399273
Togo,2021-07-01,453460,4283,429020
Togo,2021-08-01,569407,5183,58263
Togo,2021-09-01,718115,6279,0
Togo,2021-10-01,618836,5680,0
Trinidad and Tobago,2020-01-01,0,0,0
Trinidad and Tobago,2020-02-01,0,0,0
Trinidad and Tobago,2020-03-01,757,16,8
Trinidad and Tobago,2020-04-01,3315,229,723
Trinidad and Tobago,2020-05-01,3598,248,3244
Trinidad and Tobago,2020-06-01,3629,240,3267
Trinidad and Tobago,2020-07-01,4310,248,3807
Trinidad and Tobago,2020-08-01,22008,363,6831
Trinidad and Tobago,2020-09-01,98238,1606,39913
Trinidad and Tobago,2020-10-01,161320,2927,110037
Trinidad and Tobago,2020-11-01,184145,3393,161317
Trinidad and Tobago,2020-12-01,214764,3820,193977
Trinidad and Tobago,2021-01-01,228015,4049,214380
Trinidad and Tobago,2021-02-01,214119,3840,205474
Trinidad and Tobago,2021-03-01,242510,4347,233765
Trinidad and Tobago,2021-04-01,267657,4554,237519
Trinidad and Tobago,2021-05-01,519033,9391,327194
Trinidad and Tobago,2021-06-01,874442,20568,590482
Trinidad and Tobago,2021-07-01,1107439,30188,890062
Trinidad and Tobago,2021-08-01,1298105,36837,128829
Trinidad and Tobago,2021-09-01,1434080,41800,0
Trinidad and Tobago,2021-10-01,1276226,37625,0
Tunisia,2020-01-01,0,0,0
Tunisia,2020-02-01,0,0,0
Tunisia,2020-03-01,2476,64,19
Tunisia,2020-04-01,23056,940,2967
Tunisia,2020-05-01,32212,1414,23160
Tunisia,2020-06-01,33677,1482,30002
Tunisia,2020-07-01,41174,1550,33990
Tunisia,2020-08-01,72295,1856,42163
Tunisia,2020-09-01,273502,4155,81961
Tunisia,2020-10-01,1173458,19777,155992
Tunisia,2020-11-01,2394119,70287,1504016
Tunisia,2020-12-01,3603614,123765,2723357
Tunisia,2021-01-01,5450840,175607,4013288
Tunisia,2021-02-01,6240176,210252,5105239
Tunisia,2021-03-01,7531509,261249,6474172
Tunisia,2021-04-01,8436921,289717,7032073
Tunisia,2021-05-01,10160403,366080,8864259
Tunisia,2021-06-01,11295935,412119,9825787
Tunisia,2021-07-01,16125899,533112,13122067
Tunisia,2021-08-01,19464522,677421,2090046
Tunisia,2021-09-01,20726903,729030,0
Tunisia,2021-10-01,17039564,600953,0
Turkey,2020-01-01,0,0,0
Turkey,2020-02-01,0,0,0
Turkey,2020-03-01,58776,976,674
Turkey,2020-04-01,2098207,49592,376670
Turkey,2020-05-01,4521709,124363,3146528
Turkey,2020-06-01,5429570,145450,4558677
Turkey,2020-07-01,6712753,168344,6115032
Turkey,2020-08-01,7744882,185746,7145609
Turkey,2020-09-01,8864996,217574,7864646
Turkey,2020-10-01,10707361,285171,9353282
Turkey,2020-11-01,13199045,352112,10763120
Turkey,2020-12-01,51443548,534205,41776718
Turkey,2021-01-01,73376598,735748,69643786
Turkey,2021-02-01,72545924,768761,69313691
Turkey,2021-03-01,91423494,923917,85535598
Turkey,2021-04-01,123292520,1063823,108067693
Turkey,2021-05-01,158013888,1380308,150728500
Turkey,2021-06-01,160312473,1464988,156350222
Turkey,2021-07-01,171553249,1565182,166642542
Turkey,2021-08-01,188649588,1662273,21876019
Turkey,2021-09-01,202926442,1820363,0
Turkey,2021-10-01,180503880,1600858,0
US,2020-01-01,41,0,0
US,2020-02-01,402,1,88
US,2020-03-01,1121455,26042,19730
US,2020-04-01,19950752,1069596,1747977
US,2020-05-01,45536820,2799459,8720047
US,2020-06-01,64942912,3568114,17434297
US,2020-07-01,111434083,4320316,34028380
US,2020-08-01,166385570,5257597,56877502
US,2020-09-01,199171833,5877738,75486815
US,2020-10-01,251397482,6787510,99506279
US,2020-11-01,340001707,7498784,128470711
US,2020-12-01,529244391,9668341,74680002
US,2021-01-01,732663428,12419491,0
US,2021-02-01,775657414,13604721,0
US,2021-03-01,918240110,16613546,0
US,2021-04-01,946194219,16932313,0
US,2021-05-01,1021802791,18143234,0
US,2021-06-01,1006271344,17996905,0
US,2021-07-01,1059750962,18857072,0
US,2021-08-01,1149208477,19359599,0
US,2021-09-01,1248214575,20080850,0
US,2021-10-01,1070111602,17239507,0
Uganda,2020-01-01,0,0,0
Uganda,2020-02-01,0,0,0
Uganda,2020-03-01,211,0,0
Uganda,2020-04-01,1797,0,633
Uganda,2020-05-01,5937,0,1911
Uganda,2020-06-01,21150,0,11538
Uganda,2020-07-01,32169,15,29758
Uganda,2020-08-01,54950,467,36273
Uganda,2020-09-01,161746,1679,75136
Uganda,2020-10-01,320818,2919,199582
Uganda,2020-11-01,489403,4626,246797
Uganda,2020-12-01,882278,7046,314880
Uganda,2021-01-01,1179121,9420,409098
Uganda,2021-02-01,1120741,9233,405795
Uganda,2021-03-01,1258743,10360,619797
Uganda,2021-04-01,1239637,10151,1223890
Uganda,2021-05-01,1341476,10853,1313808
Uganda,2021-06-01,1941447,17355,1469738
Uganda,2021-07-01,2752512,67412,2063129
Uganda,2021-08-01,3189120,89117,341774
Uganda,2021-09-01,3654373,93060,0
Uganda,2021-10-01,2994670,76265,0
Ukraine,2020-01-01,0,0,0
Ukraine,2020-02-01,0,0,0
Ukraine,2020-03-01,3064,89,40
Ukraine,2020-04-01,137421,3623,10140
Ukraine,2020-05-01,543592,15181,152874
Ukraine,2020-06-01,1011298,27975,455428
Ukraine,2020-07-01,1797522,45117,924628
Ukraine,2020-08-01,2952987,65862,1536279
Ukraine,2020-09-01,5019534,101902,2273640
Ukraine,2020-10-01,9292272,174947,3982035
Ukraine,2020-11-01,16972054,302110,7799140
Ukraine,2020-12-01,29178756,503232,17204358
Ukraine,2021-01-01,36713095,670535,27661047
Ukraine,2021-02-01,37009908,719876,32211961
Ukraine,2021-03-01,47885644,947071,39776672
Ukraine,2021-04-01,58596168,1214256,45476329
Ukraine,2021-05-01,68317479,1541696,59131735
Ukraine,2021-06-01,68545345,1615554,65524922
Ukraine,2021-07-01,71807902,1708397,69509102
Ukraine,2021-08-01,73089935,1743249,9028219
Ukraine,2021-09-01,73292961,1746694,0
Ukraine,2021-10-01,64771652,1522931,0
United Arab Emirates,2020-01-01,12,0,0
United Arab Emirates,2020-02-01,268,0,64
United Arab Emirates,2020-03-01,5515,32,835
United Arab Emirates,2020-04-01,175824,1170,31296
United Arab Emirates,2020-05-01,718686,6431,288124
United Arab Emirates,2020-06-01,1274693,8767,844036
United Arab Emirates,2020-07-01,1724036,10381,1452161
United Arab Emirates,2020-08-01,2009206,11311,1784347
United Arab Emirates,2020-09-01,2450597,12007,2152339
United Arab Emirates,2020-10-01,3511783,14167,3267599
United Arab Emirates,2020-11-01,4535051,16032,4310810
United Arab Emirates,2020-12-01,5847851,19321,5192097
United Arab Emirates,2021-01-01,7811891,23109,7010665
United Arab Emirates,2021-02-01,9796313,28821,9342700
United Arab Emirates,2021-03-01,13316657,43205,12774319
United Arab Emirates,2021-04-01,14769790,46329,14263070
United Arab Emirates,2021-05-01,16930991,50602,16314630
United Arab Emirates,2021-06-01,18085087,52208,17459501
United Arab Emirates,2021-07-01,20393836,58454,19707866
United Arab Emirates,2021-08-01,21761120,62026,2647610
United Arab Emirates,2021-09-01,21892079,62062,0
United Arab Emirates,2021-10-01,17711807,50759,0
United Kingdom,2020-01-01,2,0,0
United Kingdom,2020-02-01,606,0,116
United Kingdom,2020-03-01,283199,12580,1929
United Kingdom,2020-04-01,3328344,457216,14880
United Kingdom,2020-05-01,7016710,1030749,32790
United Kingdom,2020-06-01,8213357,1182674,38818
United Kingdom,2020-07-01,9120400,1270661,43441
United Kingdom,2020-08-01,9933759,1284798,46765
United Kingdom,2020-09-01,11564506,1254505,62290
United Kingdom,2020-10-01,22002570,1358294,79916
United Kingdom,2020-11-01,40830975,1573977,95104
United Kingdom,2020-12-01,61365366,2042273,132440
United Kingdom,2021-01-01,102180395,2759728,242466
United Kingdom,2021-02-01,113211684,3272231,303091
United Kingdom,2021-03-01,132721966,3896724,376948
United Kingdom,2021-04-01,131952179,3822739,415975
United Kingdom,2021-05-01,138435353,3965741,471500
United Kingdom,2021-06-01,138638594,3846191,468037
United Kingdom,2021-07-01,166201249,3999144,528517
United Kingdom,2021-08-01,196641953,4073987,92778
United Kingdom,2021-09-01,220801445,4051485,0
United Kingdom,2021-10-01,199558714,3323688,0
Uruguay,2020-01-01,0,0,0
Uruguay,2020-02-01,0,0,0
Uruguay,2020-03-01,3023,4,41
Uruguay,2020-04-01,15144,280,7760
Uruguay,2020-05-01,22718,606,17353
Uruguay,2020-06-01,25962,726,23361
Uruguay,2020-07-01,32857,980,28141
Uruguay,2020-08-01,44615,1224,37229
Uruguay,2020-09-01,55050,1371,47202
Uruguay,2020-10-01,77922,1597,65274
Uruguay,2020-11-01,125784,2002,100833
Uruguay,2020-12-01,358979,3475,242149
Uruguay,2021-01-01,960688,9552,730662
Uruguay,2021-02-01,1383421,14997,1204812
Uruguay,2021-03-01,2381456,23342,1982760
Uruguay,2021-04-01,4664168,52940,3752012
Uruguay,2021-05-01,7546728,108008,6517701
Uruguay,2021-06-01,10223391,151570,9204071
Uruguay,2021-07-01,11704226,181118,11331854
Uruguay,2021-08-01,11884443,186110,1495722
Uruguay,2021-09-01,11613874,181314,0
Uruguay,2021-10-01,9370766,145548,0
Uzbekistan,2020-01-01,0,0,0
Uzbekistan,2020-02-01,0,0,0
Uzbekistan,2020-03-01,1062,9,31
Uzbekistan,2020-04-01,35053,144,9249
Uzbekistan,2020-05-01,85596,363,66244
Uzbekistan,2020-06-01,168606,564,122006
Uzbekistan,2020-07-01,479255,2390,279354
Uzbekistan,2020-08-01,1068133,7209,886763
Uzbekistan,2020-09-01,1468909,12027,1372046
Uzbekistan,2020-10-01,1935712,16115,1841895
Uzbekistan,2020-11-01,2106636,17824,2023837
Uzbekistan,2020-12-01,2334877,18969,2253023
Uzbekistan,2021-01-01,2415594,19164,2366117
Uzbekistan,2021-02-01,2222824,17406,2180236
Uzbekistan,2021-03-01,2511079,19312,2464752
Uzbekistan,2021-04-01,2590272,19114,2513040
Uzbekistan,2021-05-01,2984422,20783,2848869
Uzbekistan,2021-06-01,3144322,21334,3021186
Uzbekistan,2021-07-01,3691745,24637,3538950
Uzbekistan,2021-08-01,4452808,30437,500672
Uzbekistan,2021-09-01,4982610,35052,0
Uzbekistan,2021-10-01,4298622,30582,0
Vanuatu,2020-01-01,0,0,0
Vanuatu,2020-02-01,0,0,0
Vanuatu,2020-03-01,0,0,0
Vanuatu,2020-04-01,0,0,0
Vanuatu,2020-05-01,0,0,0
Vanuatu,2020-06-01,0,0,0
Vanuatu,2020-07-01,0,0,0
Vanuatu,2020-08-01,0,0,0
Vanuatu,2020-09-01,0,0,0
Vanuatu,2020-10-01,0,0,0
Vanuatu,2020-11-01,21,0,0
Vanuatu,2020-12-01,31,0,29
Vanuatu,2021-01-01,31,0,31
Vanuatu,2021-02-01,28,0,28
Vanuatu,2021-03-01,79,0,31
Vanuatu,2021-04-01,100,10,46
Vanuatu,2021-05-01,124,31,93
Vanuatu,2021-06-01,120,30,90
Vanuatu,2021-07-01,124,31,93
Vanuatu,2021-08-01,124,31,12
Vanuatu,2021-09-01,120,30,0
Vanuatu,2021-10-01,96,24,0
Venezuela,2020-01-01,0,0,0
Venezuela,2020-02-01,0,0,0
Venezuela,2020-03-01,1296,11,262
Venezuela,2020-04-01,6845,266,3023
Venezuela,2020-05-01,22391,325,7210
Venezuela,2020-06-01,101886,880,25021
Venezuela,2020-07-01,349975,3248,157484
Venezuela,2020-08-01,1023744,8614,717048
Venezuela,2020-09-01,1870624,15250,1547216
Venezuela,2020-10-01,2638216,22387,2406772
Venezuela,2020-11-01,2924109,25533,2770887
Venezuela,2020-12-01,3361140,29981,3193915
Venezuela,2021-01-01,3711664,34183,3497217
Venezuela,2021-02-01,3732780,35772,3507989
Venezuela,2021-03-01,4592207,45211,4301143
Venezuela,2021-04-01,5402012,55989,4896247
Venezuela,2021-05-01,6686146,74406,6154546
Venezuela,2021-06-01,7636758,86352,7050782
Venezuela,2021-07-01,8996433,104131,8462185
Venezuela,2021-08-01,9921644,118193,1172402
Venezuela,2021-09-01,10532694,127366,0
Venezuela,2021-10-01,9262663,111559,0
Vietnam,2020-01-01,18,0,0
Vietnam,2020-02-01,398,0,214
Vietnam,2020-03-01,2514,0,604
Vietnam,2020-04-01,7778,0,5006
Vietnam,2020-05-01,9465,0,7882
Vietnam,2020-06-01,10196,0,9611
Vietnam,2020-07-01,12278,3,11005
Vietnam,2020-08-01,28091,637,15414
Vietnam,2020-09-01,31897,1048,27319
Vietnam,2020-10-01,35048,1085,32150
Vietnam,2020-11-01,38113,1050,33476
Vietnam,2020-12-01,43541,1085,38988
Vietnam,2021-01-01,48059,1085,42994
Vietnam,2021-02-01,61812,980,44686
Vietnam,2021-03-01,78997,1085,65765
Vietnam,2021-04-01,82567,1050,73687
Vietnam,2021-05-01,139751,1206,83548
Vietnam,2021-06-01,353821,1872,139166
Vietnam,2021-07-01,1884501,10060,438456
Vietnam,2021-08-01,9098544,192815,191477
Vietnam,2021-09-01,19319948,479788,0
Vietnam,2021-10-01,20318607,497204,0
West Bank and Gaza,2020-01-01,0,0,0
West Bank and Gaza,2020-02-01,0,0,0
West Bank and Gaza,2020-03-01,1355,6,208
West Bank and Gaza,2020-04-01,8597,51,1707
West Bank and Gaza,2020-05-01,12240,71,8724
West Bank and Gaza,2020-06-01,25938,99,12527
West Bank and Gaza,2020-07-01,230938,1465,56636
West Bank and Gaza,2020-08-01,519581,3524,308105
West Bank and Gaza,2020-09-01,965368,6972,668084
West Bank and Gaza,2020-10-01,1445125,12450,1233228
West Bank and Gaza,2020-11-01,1983791,17527,1652646
West Bank and Gaza,2020-12-01,3560267,32756,2808269
West Bank and Gaza,2021-01-01,4668798,51826,4235190
West Bank and Gaza,2021-02-01,4737219,54177,4408354
West Bank and Gaza,2021-03-01,6630876,72142,5898926
West Bank and Gaza,2021-04-01,8237354,88650,7299216
West Bank and Gaza,2021-05-01,9407890,105644,9012797
West Bank and Gaza,2021-06-01,9352725,106119,9136526
West Bank and Gaza,2021-07-01,9780037,111171,9618954
West Bank and Gaza,2021-08-01,10047575,112568,1248676
West Bank and Gaza,2021-09-01,11297932,116264,0
West Bank and Gaza,2021-10-01,10511006,106994,0
Yemen,2020-01-01,0,0,0
Yemen,2020-02-01,0,0,0
Yemen,2020-03-01,0,0,0
Yemen,2020-04-01,31,2,1
Yemen,2020-05-01,4101,786,134
Yemen,2020-06-01,23264,5932,5661
Yemen,2020-07-01,46644,12932,21371
Yemen,2020-08-01,57598,16517,30997
Yemen,2020-09-01,60327,17436,36687
Yemen,2020-10-01,63654,18462,41489
Yemen,2020-11-01,62038,18078,41312
Yemen,2020-12-01,64649,18799,42906
Yemen,2021-01-01,65439,18984,43880
Yemen,2021-02-01,60549,17322,40047
Yemen,2021-03-01,96700,22561,46994
Yemen,2021-04-01,167368,32574,65602
Yemen,2021-05-01,203183,39869,96314
Yemen,2021-06-01,205645,40375,113759
Yemen,2021-07-01,216257,42409,128448
Yemen,2021-08-01,228765,43731,16895
Yemen,2021-09-01,255744,48263,0
Yemen,2021-10-01,226059,42882,0
Zambia,2020-01-01,0,0,0
Zambia,2020-02-01,0,0,0
Zambia,2020-03-01,194,0,0
Zambia,2020-04-01,1754,62,800
Zambia,2020-05-01,18622,188,8376
Zambia,2020-06-01,40038,372,32784
Zambia,2020-07-01,90582,2609,55223
Zambia,2020-08-01,290970,7617,253496
Zambia,2020-09-01,410862,9478,381094
Zambia,2020-10-01,486509,10616,460464
Zambia,2020-11-01,514878,10587,489788
Zambia,2020-12-01,579474,11513,547444
Zambia,2021-01-01,1112407,16955,878201
Zambia,2021-02-01,1923634,26461,1737994
Zambia,2021-03-01,2627072,35947,2515749
Zambia,2021-04-01,2711129,36985,2632790
Zambia,2021-05-01,2876141,39159,2815131
Zambia,2021-06-01,3618081,47242,3146142
Zambia,2021-07-01,5602228,91416,5141265
Zambia,2021-08-01,6270319,109343,756055
Zambia,2021-09-01,6241650,108956,0
Zambia,2021-10-01,5025531,87714,0
Zimbabwe,2020-01-01,0,0,0
Zimbabwe,2020-02-01,0,0,0
Zimbabwe,2020-03-01,53,9,0
Zimbabwe,2020-04-01,618,86,42
Zimbabwe,2020-05-01,1871,124,470
Zimbabwe,2020-06-01,12096,142,2113
Zimbabwe,2020-07-01,48113,721,13001
Zimbabwe,2020-08-01,163293,4136,95065
Zimbabwe,2020-09-01,223571,6617,172489
Zimbabwe,2020-10-01,251343,7230,225416
Zimbabwe,2020-11-01,268984,7811,244771
Zimbabwe,2020-12-01,366341,9807,302327
Zimbabwe,2021-01-01,787416,23012,531530
Zimbabwe,2021-02-01,984049,38753,849842
Zimbabwe,2021-03-01,1132264,46556,1056857
Zimbabwe,2021-04-01,1126565,46375,1050250
Zimbabwe,2021-05-01,1195909,49043,1123899
Zimbabwe,2021-06-01,1254281,49798,1116231
Zimbabwe,2021-07-01,2471417,79087,1674083
Zimbabwe,2021-08-01,3706768,126703,320649
Zimbabwe,2021-09-01,3823536,136426,0
Zimbabwe,2021-10-01,3166618,111492,0
